dt_package;country;service;liter;qty
2025-04-14;KG;NRM;D;6.0
2025-04-16;AZ;NRM;A;590.0
2025-04-16;AZ;NRM;B;902.0
2025-04-16;AZ;NRM;C;244.0
2025-04-16;AZ;NRM;D;79.0
2025-04-16;AZ;NRM;E;6.0
2025-04-16;AZ;NRM;F;1.0
2025-04-16;AZ;NRM;G;1.0
2025-04-16;BY;NRM;A;4680.0
2025-04-16;BY;NRM;B;3403.0
2025-04-16;BY;NRM;C;161.0
2025-04-16;BY;NRM;D;26.0
2025-04-16;BY;NRM;E;5.0
2025-04-16;KG;NRM;A;145.0
2025-04-16;KG;NRM;B;148.0
2025-04-16;KG;NRM;C;36.0
2025-04-16;KG;NRM;D;12.0
2025-04-18;AZ;NRM;A;584.0
2025-04-18;AZ;NRM;B;886.0
2025-04-18;AZ;NRM;C;187.0
2025-04-18;AZ;NRM;D;78.0
2025-04-18;AZ;NRM;E;6.0
2025-04-18;BY;NRM;A;3669.0
2025-04-18;BY;NRM;B;2885.0
2025-04-18;BY;NRM;C;149.0
2025-04-18;BY;NRM;D;32.0
2025-04-18;BY;NRM;E;2.0
2025-04-18;KG;NRM;A;107.0
2025-04-18;KG;NRM;B;136.0
2025-04-18;KG;NRM;C;21.0
2025-04-18;KG;NRM;D;9.0
2025-04-18;KG;NRM;E;1.0
2025-04-19;AZ;NRM;A;135.0
2025-04-19;AZ;NRM;B;212.0
2025-04-19;AZ;NRM;C;65.0
2025-04-19;AZ;NRM;D;17.0
2025-04-19;AZ;NRM;E;1.0
2025-04-19;AZ;NRM;F;1.0
2025-04-19;BY;NRM;A;590.0
2025-04-19;BY;NRM;B;472.0
2025-04-19;BY;NRM;C;16.0
2025-04-19;BY;NRM;D;2.0
2025-04-19;KG;NRM;A;28.0
2025-04-19;KG;NRM;B;22.0
2025-04-19;KG;NRM;C;5.0
2025-04-20;AZ;NRM;A;404.0
2025-04-20;AZ;NRM;B;652.0
2025-04-20;AZ;NRM;C;162.0
2025-04-20;AZ;NRM;D;79.0
2025-04-20;AZ;NRM;E;9.0
2025-04-20;BY;NRM;A;3428.0
2025-04-20;BY;NRM;B;2702.0
2025-04-20;BY;NRM;C;143.0
2025-04-20;BY;NRM;D;33.0
2025-04-20;BY;NRM;E;5.0
2025-04-20;BY;NRM;F;2.0
2025-04-20;KG;NRM;A;115.0
2025-04-20;KG;NRM;B;123.0
2025-04-20;KG;NRM;C;35.0
2025-04-20;KG;NRM;D;8.0
2025-04-21;AZ;NRM;A;320.0
2025-04-21;AZ;NRM;B;485.0
2025-04-21;AZ;NRM;C;122.0
2025-04-21;AZ;NRM;D;57.0
2025-04-21;AZ;NRM;E;8.0
2025-04-21;AZ;NRM;G;2.0
2025-04-21;BY;NRM;A;2795.0
2025-04-21;BY;NRM;B;2006.0
2025-04-21;BY;NRM;C;98.0
2025-04-21;BY;NRM;D;23.0
2025-04-21;BY;NRM;E;3.0
2025-04-21;KG;NRM;A;61.0
2025-04-21;KG;NRM;B;83.0
2025-04-21;KG;NRM;C;8.0
2025-04-21;KG;NRM;D;2.0
2025-04-21;KG;NRM;E;1.0
2025-04-23;AZ;NRM;A;546.0
2025-04-23;AZ;NRM;B;842.0
2025-04-23;AZ;NRM;C;237.0
2025-04-23;AZ;NRM;D;85.0
2025-04-23;AZ;NRM;E;6.0
2025-04-23;AZ;NRM;G;1.0
2025-04-23;BY;NRM;A;3350.0
2025-04-23;BY;NRM;B;2798.0
2025-04-23;BY;NRM;C;146.0
2025-04-23;BY;NRM;D;24.0
2025-04-23;BY;NRM;E;2.0
2025-04-23;KG;NRM;A;123.0
2025-04-23;KG;NRM;B;152.0
2025-04-23;KG;NRM;C;33.0
2025-04-23;KG;NRM;D;4.0
2025-04-23;KG;NRM;E;2.0
2025-04-25;AZ;NRM;A;540.0
2025-04-25;AZ;NRM;B;856.0
2025-04-25;AZ;NRM;C;253.0
2025-04-25;AZ;NRM;D;81.0
2025-04-25;AZ;NRM;E;8.0
2025-04-25;AZ;NRM;F;1.0
2025-04-25;BY;NRM;A;3906.0
2025-04-25;BY;NRM;B;3142.0
2025-04-25;BY;NRM;C;153.0
2025-04-25;BY;NRM;D;28.0
2025-04-25;BY;NRM;G;1.0
2025-04-25;KG;NRM;A;122.0
2025-04-25;KG;NRM;B;125.0
2025-04-25;KG;NRM;C;36.0
2025-04-25;KG;NRM;D;7.0
2025-04-25;KG;NRM;F;1.0
2024-12-01;AZ;RM;A;62.0
2024-12-01;AZ;RM;B;229.0
2024-12-01;AZ;RM;C;204.0
2024-12-01;AZ;RM;D;359.0
2024-12-01;AZ;RM;E;254.0
2024-12-01;AZ;RM;F;84.0
2024-12-01;AZ;RM;G;98.0
2024-12-01;KG;RM;A;17.0
2024-12-01;KG;RM;B;45.0
2024-12-01;KG;RM;C;41.0
2024-12-01;KG;RM;D;58.0
2024-12-01;KG;RM;E;59.0
2024-12-01;KG;RM;F;17.0
2024-12-01;KG;RM;G;32.0
2024-12-01;UZ;RM;A;68.0
2024-12-01;UZ;RM;B;282.0
2024-12-01;UZ;RM;C;229.0
2024-12-01;UZ;RM;D;371.0
2024-12-01;UZ;RM;E;286.0
2024-12-01;UZ;RM;F;104.0
2024-12-01;UZ;RM;G;126.0
2024-12-02;AZ;RM;A;43.0
2024-12-02;AZ;RM;B;80.0
2024-12-02;AZ;RM;C;87.0
2024-12-02;AZ;RM;D;107.0
2024-12-02;AZ;RM;E;105.0
2024-12-02;AZ;RM;F;38.0
2024-12-02;AZ;RM;G;55.0
2024-12-02;KG;RM;A;7.0
2024-12-02;KG;RM;B;21.0
2024-12-02;KG;RM;C;25.0
2024-12-02;KG;RM;D;19.0
2024-12-02;KG;RM;E;15.0
2024-12-02;KG;RM;F;12.0
2024-12-02;KG;RM;G;5.0
2024-12-02;UZ;RM;A;50.0
2024-12-02;UZ;RM;B;115.0
2024-12-02;UZ;RM;C;99.0
2024-12-02;UZ;RM;D;161.0
2024-12-02;UZ;RM;E;101.0
2024-12-02;UZ;RM;F;41.0
2024-12-02;UZ;RM;G;63.0
2024-12-03;AZ;RM;A;12.0
2024-12-03;AZ;RM;B;42.0
2024-12-03;AZ;RM;C;37.0
2024-12-03;AZ;RM;D;65.0
2024-12-03;AZ;RM;E;52.0
2024-12-03;AZ;RM;F;20.0
2024-12-03;AZ;RM;G;12.0
2024-12-03;KG;RM;A;4.0
2024-12-03;KG;RM;B;11.0
2024-12-03;KG;RM;C;9.0
2024-12-03;KG;RM;D;12.0
2024-12-03;KG;RM;E;10.0
2024-12-03;KG;RM;F;2.0
2024-12-03;KG;RM;G;6.0
2024-12-03;UZ;RM;A;29.0
2024-12-03;UZ;RM;B;41.0
2024-12-03;UZ;RM;C;33.0
2024-12-03;UZ;RM;D;75.0
2024-12-03;UZ;RM;E;51.0
2024-12-03;UZ;RM;F;17.0
2024-12-03;UZ;RM;G;16.0
2024-12-04;AZ;RM;A;32.0
2024-12-04;AZ;RM;B;76.0
2024-12-04;AZ;RM;C;65.0
2024-12-04;AZ;RM;D;122.0
2024-12-04;AZ;RM;E;104.0
2024-12-04;AZ;RM;F;46.0
2024-12-04;AZ;RM;G;38.0
2024-12-04;KG;RM;A;6.0
2024-12-04;KG;RM;B;9.0
2024-12-04;KG;RM;C;9.0
2024-12-04;KG;RM;D;29.0
2024-12-04;KG;RM;E;17.0
2024-12-04;KG;RM;F;8.0
2024-12-04;KG;RM;G;11.0
2024-12-04;UZ;RM;A;31.0
2024-12-04;UZ;RM;B;94.0
2024-12-04;UZ;RM;C;89.0
2024-12-04;UZ;RM;D;132.0
2024-12-04;UZ;RM;E;83.0
2024-12-04;UZ;RM;F;30.0
2024-12-04;UZ;RM;G;36.0
2024-12-05;AZ;RM;A;48.0
2024-12-05;AZ;RM;B;154.0
2024-12-05;AZ;RM;C;134.0
2024-12-05;AZ;RM;D;249.0
2024-12-05;AZ;RM;E;150.0
2024-12-05;AZ;RM;F;61.0
2024-12-05;AZ;RM;G;83.0
2024-12-05;KG;RM;A;13.0
2024-12-05;KG;RM;B;24.0
2024-12-05;KG;RM;C;28.0
2024-12-05;KG;RM;D;47.0
2024-12-05;KG;RM;E;27.0
2024-12-05;KG;RM;F;14.0
2024-12-05;KG;RM;G;13.0
2024-12-05;UZ;RM;A;53.0
2024-12-05;UZ;RM;B;158.0
2024-12-05;UZ;RM;C;131.0
2024-12-05;UZ;RM;D;246.0
2024-12-05;UZ;RM;E;146.0
2024-12-05;UZ;RM;F;50.0
2024-12-05;UZ;RM;G;54.0
2024-12-06;AZ;RM;A;29.0
2024-12-06;AZ;RM;B;104.0
2024-12-06;AZ;RM;C;99.0
2024-12-06;AZ;RM;D;158.0
2024-12-06;AZ;RM;E;131.0
2024-12-06;AZ;RM;F;54.0
2024-12-06;AZ;RM;G;44.0
2024-12-06;KG;RM;A;4.0
2024-12-06;KG;RM;B;24.0
2024-12-06;KG;RM;C;22.0
2024-12-06;KG;RM;D;44.0
2024-12-06;KG;RM;E;28.0
2024-12-06;KG;RM;F;6.0
2024-12-06;KG;RM;G;6.0
2024-12-06;UZ;RM;A;28.0
2024-12-06;UZ;RM;B;113.0
2024-12-06;UZ;RM;C;100.0
2024-12-06;UZ;RM;D;173.0
2024-12-06;UZ;RM;E;141.0
2024-12-06;UZ;RM;F;55.0
2024-12-06;UZ;RM;G;62.0
2024-12-08;AZ;RM;A;55.0
2024-12-08;AZ;RM;B;223.0
2024-12-08;AZ;RM;C;222.0
2024-12-08;AZ;RM;D;368.0
2024-12-08;AZ;RM;E;250.0
2024-12-08;AZ;RM;F;83.0
2024-12-08;AZ;RM;G;115.0
2024-12-08;KG;RM;A;14.0
2024-12-08;KG;RM;B;68.0
2024-12-08;KG;RM;C;42.0
2024-12-08;KG;RM;D;55.0
2024-12-08;KG;RM;E;49.0
2024-12-08;KG;RM;F;14.0
2024-12-08;KG;RM;G;17.0
2024-12-08;UZ;RM;A;83.0
2024-12-08;UZ;RM;B;255.0
2024-12-08;UZ;RM;C;212.0
2024-12-08;UZ;RM;D;389.0
2024-12-08;UZ;RM;E;233.0
2024-12-08;UZ;RM;F;83.0
2024-12-08;UZ;RM;G;115.0
2024-12-09;AZ;RM;A;26.0
2024-12-09;AZ;RM;B;108.0
2024-12-09;AZ;RM;C;107.0
2024-12-09;AZ;RM;D;171.0
2024-12-09;AZ;RM;E;146.0
2024-12-09;AZ;RM;F;41.0
2024-12-09;AZ;RM;G;71.0
2024-12-09;KG;RM;A;11.0
2024-12-09;KG;RM;B;26.0
2024-12-09;KG;RM;C;17.0
2024-12-09;KG;RM;D;26.0
2024-12-09;KG;RM;E;15.0
2024-12-09;KG;RM;F;11.0
2024-12-09;KG;RM;G;13.0
2024-12-09;UZ;RM;A;41.0
2024-12-09;UZ;RM;B;122.0
2024-12-09;UZ;RM;C;104.0
2024-12-09;UZ;RM;D;188.0
2024-12-09;UZ;RM;E;147.0
2024-12-09;UZ;RM;F;54.0
2024-12-09;UZ;RM;G;57.0
2024-12-10;AZ;RM;A;7.0
2024-12-10;AZ;RM;B;44.0
2024-12-10;AZ;RM;C;38.0
2024-12-10;AZ;RM;D;57.0
2024-12-10;AZ;RM;E;60.0
2024-12-10;AZ;RM;F;19.0
2024-12-10;AZ;RM;G;18.0
2024-12-10;KG;RM;A;6.0
2024-12-10;KG;RM;B;9.0
2024-12-10;KG;RM;C;4.0
2024-12-10;KG;RM;D;23.0
2024-12-10;KG;RM;E;5.0
2024-12-10;KG;RM;F;6.0
2024-12-10;KG;RM;G;3.0
2024-12-10;UZ;RM;A;11.0
2024-12-10;UZ;RM;B;54.0
2024-12-10;UZ;RM;C;37.0
2024-12-10;UZ;RM;D;63.0
2024-12-10;UZ;RM;E;51.0
2024-12-10;UZ;RM;F;23.0
2024-12-10;UZ;RM;G;30.0
2024-12-11;AZ;RM;A;38.0
2024-12-11;AZ;RM;B;156.0
2024-12-11;AZ;RM;C;130.0
2024-12-11;AZ;RM;D;205.0
2024-12-11;AZ;RM;E;154.0
2024-12-11;AZ;RM;F;46.0
2024-12-11;AZ;RM;G;79.0
2024-12-11;KG;RM;A;15.0
2024-12-11;KG;RM;B;50.0
2024-12-11;KG;RM;C;30.0
2024-12-11;KG;RM;D;53.0
2024-12-11;KG;RM;E;38.0
2024-12-11;KG;RM;F;16.0
2024-12-11;KG;RM;G;19.0
2024-12-11;UZ;RM;A;71.0
2024-12-11;UZ;RM;B;175.0
2024-12-11;UZ;RM;C;181.0
2024-12-11;UZ;RM;D;267.0
2024-12-11;UZ;RM;E;173.0
2024-12-11;UZ;RM;F;65.0
2024-12-11;UZ;RM;G;67.0
2024-12-12;AZ;RM;A;18.0
2024-12-12;AZ;RM;B;83.0
2024-12-12;AZ;RM;C;67.0
2024-12-12;AZ;RM;D;85.0
2024-12-12;AZ;RM;E;66.0
2024-12-12;AZ;RM;F;28.0
2024-12-12;AZ;RM;G;30.0
2024-12-12;KG;RM;A;5.0
2024-12-12;KG;RM;B;14.0
2024-12-12;KG;RM;C;7.0
2024-12-12;KG;RM;D;18.0
2024-12-12;KG;RM;E;13.0
2024-12-12;KG;RM;F;3.0
2024-12-12;KG;RM;G;6.0
2024-12-12;UZ;RM;A;26.0
2024-12-12;UZ;RM;B;104.0
2024-12-12;UZ;RM;C;72.0
2024-12-12;UZ;RM;D;119.0
2024-12-12;UZ;RM;E;95.0
2024-12-12;UZ;RM;F;28.0
2024-12-12;UZ;RM;G;34.0
2024-12-13;AZ;RM;A;25.0
2024-12-13;AZ;RM;B;60.0
2024-12-13;AZ;RM;C;63.0
2024-12-13;AZ;RM;D;104.0
2024-12-13;AZ;RM;E;69.0
2024-12-13;AZ;RM;F;25.0
2024-12-13;AZ;RM;G;32.0
2024-12-13;KG;RM;A;2.0
2024-12-13;KG;RM;B;15.0
2024-12-13;KG;RM;C;8.0
2024-12-13;KG;RM;D;16.0
2024-12-13;KG;RM;E;7.0
2024-12-13;KG;RM;F;1.0
2024-12-13;KG;RM;G;6.0
2024-12-13;UZ;RM;A;17.0
2024-12-13;UZ;RM;B;88.0
2024-12-13;UZ;RM;C;73.0
2024-12-13;UZ;RM;D;114.0
2024-12-13;UZ;RM;E;101.0
2024-12-13;UZ;RM;F;19.0
2024-12-13;UZ;RM;G;26.0
2024-12-15;AZ;RM;A;48.0
2024-12-15;AZ;RM;B;215.0
2024-12-15;AZ;RM;C;185.0
2024-12-15;AZ;RM;D;296.0
2024-12-15;AZ;RM;E;214.0
2024-12-15;AZ;RM;F;75.0
2024-12-15;AZ;RM;G;83.0
2024-12-15;KG;RM;A;15.0
2024-12-15;KG;RM;B;40.0
2024-12-15;KG;RM;C;38.0
2024-12-15;KG;RM;D;45.0
2024-12-15;KG;RM;E;30.0
2024-12-15;KG;RM;F;18.0
2024-12-15;KG;RM;G;14.0
2024-12-15;UZ;RM;A;82.0
2024-12-15;UZ;RM;B;203.0
2024-12-15;UZ;RM;C;184.0
2024-12-15;UZ;RM;D;332.0
2024-12-15;UZ;RM;E;218.0
2024-12-15;UZ;RM;F;77.0
2024-12-15;UZ;RM;G;64.0
2024-12-16;AZ;RM;A;24.0
2024-12-16;AZ;RM;B;88.0
2024-12-16;AZ;RM;C;73.0
2024-12-16;AZ;RM;D;110.0
2024-12-16;AZ;RM;E;87.0
2024-12-16;AZ;RM;F;26.0
2024-12-16;AZ;RM;G;35.0
2024-12-16;KG;RM;A;8.0
2024-12-16;KG;RM;B;12.0
2024-12-16;KG;RM;C;13.0
2024-12-16;KG;RM;D;17.0
2024-12-16;KG;RM;E;8.0
2024-12-16;KG;RM;F;4.0
2024-12-16;KG;RM;G;5.0
2024-12-16;UZ;RM;A;37.0
2024-12-16;UZ;RM;B;98.0
2024-12-16;UZ;RM;C;85.0
2024-12-16;UZ;RM;D;142.0
2024-12-16;UZ;RM;E;92.0
2024-12-16;UZ;RM;F;26.0
2024-12-16;UZ;RM;G;42.0
2024-12-19;AZ;RM;A;72.0
2024-12-19;AZ;RM;B;241.0
2024-12-19;AZ;RM;C;211.0
2024-12-19;AZ;RM;D;318.0
2024-12-19;AZ;RM;E;265.0
2024-12-19;AZ;RM;F;67.0
2024-12-19;AZ;RM;G;103.0
2024-12-19;KG;RM;A;12.0
2024-12-19;KG;RM;B;38.0
2024-12-19;KG;RM;C;35.0
2024-12-19;KG;RM;D;58.0
2024-12-19;KG;RM;E;40.0
2024-12-19;KG;RM;F;17.0
2024-12-19;KG;RM;G;22.0
2024-12-19;UZ;RM;A;87.0
2024-12-19;UZ;RM;B;265.0
2024-12-19;UZ;RM;C;231.0
2024-12-19;UZ;RM;D;329.0
2024-12-19;UZ;RM;E;234.0
2024-12-19;UZ;RM;F;72.0
2024-12-19;UZ;RM;G;81.0
2024-12-20;AZ;RM;A;19.0
2024-12-20;AZ;RM;B;67.0
2024-12-20;AZ;RM;C;75.0
2024-12-20;AZ;RM;D;102.0
2024-12-20;AZ;RM;E;74.0
2024-12-20;AZ;RM;F;27.0
2024-12-20;AZ;RM;G;36.0
2024-12-20;KG;RM;A;8.0
2024-12-20;KG;RM;B;13.0
2024-12-20;KG;RM;C;7.0
2024-12-20;KG;RM;D;21.0
2024-12-20;KG;RM;E;12.0
2024-12-20;KG;RM;F;4.0
2024-12-20;KG;RM;G;10.0
2024-12-20;UZ;RM;A;28.0
2024-12-20;UZ;RM;B;97.0
2024-12-20;UZ;RM;C;74.0
2024-12-20;UZ;RM;D;133.0
2024-12-20;UZ;RM;E;89.0
2024-12-20;UZ;RM;F;39.0
2024-12-20;UZ;RM;G;35.0
2024-12-22;AZ;RM;A;59.0
2024-12-22;AZ;RM;B;191.0
2024-12-22;AZ;RM;C;173.0
2024-12-22;AZ;RM;D;250.0
2024-12-22;AZ;RM;E;199.0
2024-12-22;AZ;RM;F;63.0
2024-12-22;AZ;RM;G;83.0
2024-12-22;KG;RM;A;9.0
2024-12-22;KG;RM;B;39.0
2024-12-22;KG;RM;C;25.0
2024-12-22;KG;RM;D;44.0
2024-12-22;KG;RM;E;23.0
2024-12-22;KG;RM;F;10.0
2024-12-22;KG;RM;G;26.0
2024-12-22;UZ;RM;A;81.0
2024-12-22;UZ;RM;B;212.0
2024-12-22;UZ;RM;C;178.0
2024-12-22;UZ;RM;D;277.0
2024-12-22;UZ;RM;E;192.0
2024-12-22;UZ;RM;F;66.0
2024-12-22;UZ;RM;G;65.0
2024-12-23;AZ;RM;A;14.0
2024-12-23;AZ;RM;B;98.0
2024-12-23;AZ;RM;C;75.0
2024-12-23;AZ;RM;D;124.0
2024-12-23;AZ;RM;E;75.0
2024-12-23;AZ;RM;F;27.0
2024-12-23;AZ;RM;G;33.0
2024-12-23;KG;RM;A;2.0
2024-12-23;KG;RM;B;9.0
2024-12-23;KG;RM;C;19.0
2024-12-23;KG;RM;D;23.0
2024-12-23;KG;RM;E;17.0
2024-12-23;KG;RM;F;6.0
2024-12-23;KG;RM;G;6.0
2024-12-23;UZ;RM;A;27.0
2024-12-23;UZ;RM;B;81.0
2024-12-23;UZ;RM;C;81.0
2024-12-23;UZ;RM;D;123.0
2024-12-23;UZ;RM;E;80.0
2024-12-23;UZ;RM;F;33.0
2024-12-23;UZ;RM;G;26.0
2024-12-25;AZ;RM;A;45.0
2024-12-25;AZ;RM;B;154.0
2024-12-25;AZ;RM;C;143.0
2024-12-25;AZ;RM;D;172.0
2024-12-25;AZ;RM;E;156.0
2024-12-25;AZ;RM;F;48.0
2024-12-25;AZ;RM;G;64.0
2024-12-25;KG;RM;A;12.0
2024-12-25;KG;RM;B;28.0
2024-12-25;KG;RM;C;33.0
2024-12-25;KG;RM;D;40.0
2024-12-25;KG;RM;E;30.0
2024-12-25;KG;RM;F;9.0
2024-12-25;KG;RM;G;13.0
2024-12-25;UZ;RM;A;51.0
2024-12-25;UZ;RM;B;150.0
2024-12-25;UZ;RM;C;125.0
2024-12-25;UZ;RM;D;186.0
2024-12-25;UZ;RM;E;142.0
2024-12-25;UZ;RM;F;44.0
2024-12-25;UZ;RM;G;48.0
2024-12-26;AZ;RM;A;19.0
2024-12-26;AZ;RM;B;64.0
2024-12-26;AZ;RM;C;62.0
2024-12-26;AZ;RM;D;97.0
2024-12-26;AZ;RM;E;68.0
2024-12-26;AZ;RM;F;25.0
2024-12-26;AZ;RM;G;24.0
2024-12-26;KG;RM;A;4.0
2024-12-26;KG;RM;B;12.0
2024-12-26;KG;RM;C;10.0
2024-12-26;KG;RM;D;15.0
2024-12-26;KG;RM;E;10.0
2024-12-26;KG;RM;F;5.0
2024-12-26;KG;RM;G;5.0
2024-12-26;UZ;RM;A;32.0
2024-12-26;UZ;RM;B;59.0
2024-12-26;UZ;RM;C;48.0
2024-12-26;UZ;RM;D;90.0
2024-12-26;UZ;RM;E;44.0
2024-12-26;UZ;RM;F;23.0
2024-12-26;UZ;RM;G;24.0
2024-12-27;AZ;RM;A;12.0
2024-12-27;AZ;RM;B;73.0
2024-12-27;AZ;RM;C;58.0
2024-12-27;AZ;RM;D;107.0
2024-12-27;AZ;RM;E;69.0
2024-12-27;AZ;RM;F;27.0
2024-12-27;AZ;RM;G;24.0
2024-12-27;KG;RM;A;4.0
2024-12-27;KG;RM;B;12.0
2024-12-27;KG;RM;C;11.0
2024-12-27;KG;RM;D;11.0
2024-12-27;KG;RM;E;15.0
2024-12-27;KG;RM;F;4.0
2024-12-27;KG;RM;G;5.0
2024-12-27;UZ;RM;A;26.0
2024-12-27;UZ;RM;B;81.0
2024-12-27;UZ;RM;C;61.0
2024-12-27;UZ;RM;D;110.0
2024-12-27;UZ;RM;E;65.0
2024-12-27;UZ;RM;F;27.0
2024-12-27;UZ;RM;G;26.0
2024-12-29;AZ;RM;A;54.0
2024-12-29;AZ;RM;B;169.0
2024-12-29;AZ;RM;C;150.0
2024-12-29;AZ;RM;D;199.0
2024-12-29;AZ;RM;E;160.0
2024-12-29;AZ;RM;F;56.0
2024-12-29;AZ;RM;G;76.0
2024-12-29;KG;RM;A;13.0
2024-12-29;KG;RM;B;23.0
2024-12-29;KG;RM;C;25.0
2024-12-29;KG;RM;D;42.0
2024-12-29;KG;RM;E;30.0
2024-12-29;KG;RM;F;7.0
2024-12-29;KG;RM;G;13.0
2024-12-29;UZ;RM;A;72.0
2024-12-29;UZ;RM;B;179.0
2024-12-29;UZ;RM;C;135.0
2024-12-29;UZ;RM;D;195.0
2024-12-29;UZ;RM;E;165.0
2024-12-29;UZ;RM;F;48.0
2024-12-29;UZ;RM;G;64.0
2024-12-30;AZ;RM;A;36.0
2024-12-30;AZ;RM;B;86.0
2024-12-30;AZ;RM;C;77.0
2024-12-30;AZ;RM;D;114.0
2024-12-30;AZ;RM;E;86.0
2024-12-30;AZ;RM;F;22.0
2024-12-30;AZ;RM;G;30.0
2024-12-30;KG;RM;A;6.0
2024-12-30;KG;RM;B;16.0
2024-12-30;KG;RM;C;7.0
2024-12-30;KG;RM;D;20.0
2024-12-30;KG;RM;E;9.0
2024-12-30;KG;RM;G;6.0
2024-12-30;UZ;RM;A;26.0
2024-12-30;UZ;RM;B;89.0
2024-12-30;UZ;RM;C;66.0
2024-12-30;UZ;RM;D;84.0
2024-12-30;UZ;RM;E;64.0
2024-12-30;UZ;RM;F;19.0
2024-12-30;UZ;RM;G;29.0
2025-01-01;AZ;RM;A;43.0
2025-01-01;AZ;RM;B;133.0
2025-01-01;AZ;RM;C;122.0
2025-01-01;AZ;RM;D;214.0
2025-01-01;AZ;RM;E;156.0
2025-01-01;AZ;RM;F;44.0
2025-01-01;AZ;RM;G;55.0
2025-01-01;KG;RM;A;10.0
2025-01-01;KG;RM;B;28.0
2025-01-01;KG;RM;C;23.0
2025-01-01;KG;RM;D;29.0
2025-01-01;KG;RM;E;18.0
2025-01-01;KG;RM;F;9.0
2025-01-01;KG;RM;G;3.0
2025-01-01;UZ;RM;A;54.0
2025-01-01;UZ;RM;B;150.0
2025-01-01;UZ;RM;C;127.0
2025-01-01;UZ;RM;D;203.0
2025-01-01;UZ;RM;E;135.0
2025-01-01;UZ;RM;F;46.0
2025-01-01;UZ;RM;G;62.0
2025-01-03;AZ;RM;A;42.0
2025-01-03;AZ;RM;B;126.0
2025-01-03;AZ;RM;C;122.0
2025-01-03;AZ;RM;D;186.0
2025-01-03;AZ;RM;E;121.0
2025-01-03;AZ;RM;F;53.0
2025-01-03;AZ;RM;G;59.0
2025-01-03;KG;RM;A;11.0
2025-01-03;KG;RM;B;21.0
2025-01-03;KG;RM;C;13.0
2025-01-03;KG;RM;D;17.0
2025-01-03;KG;RM;E;18.0
2025-01-03;KG;RM;F;8.0
2025-01-03;KG;RM;G;12.0
2025-01-03;UZ;RM;A;57.0
2025-01-03;UZ;RM;B;138.0
2025-01-03;UZ;RM;C;100.0
2025-01-03;UZ;RM;D;196.0
2025-01-03;UZ;RM;E;122.0
2025-01-03;UZ;RM;F;40.0
2025-01-03;UZ;RM;G;46.0
2025-01-05;AZ;RM;A;49.0
2025-01-05;AZ;RM;B;191.0
2025-01-05;AZ;RM;C;133.0
2025-01-05;AZ;RM;D;225.0
2025-01-05;AZ;RM;E;152.0
2025-01-05;AZ;RM;F;57.0
2025-01-05;AZ;RM;G;83.0
2025-01-05;KG;RM;A;16.0
2025-01-05;KG;RM;B;36.0
2025-01-05;KG;RM;C;33.0
2025-01-05;KG;RM;D;37.0
2025-01-05;KG;RM;E;20.0
2025-01-05;KG;RM;F;8.0
2025-01-05;KG;RM;G;15.0
2025-01-05;UZ;RM;A;68.0
2025-01-05;UZ;RM;B;174.0
2025-01-05;UZ;RM;C;135.0
2025-01-05;UZ;RM;D;212.0
2025-01-05;UZ;RM;E;116.0
2025-01-05;UZ;RM;F;55.0
2025-01-05;UZ;RM;G;59.0
2025-01-06;AZ;RM;A;16.0
2025-01-06;AZ;RM;B;78.0
2025-01-06;AZ;RM;C;64.0
2025-01-06;AZ;RM;D;120.0
2025-01-06;AZ;RM;E;56.0
2025-01-06;AZ;RM;F;16.0
2025-01-06;AZ;RM;G;24.0
2025-01-06;KG;RM;A;2.0
2025-01-06;KG;RM;B;10.0
2025-01-06;KG;RM;C;7.0
2025-01-06;KG;RM;D;21.0
2025-01-06;KG;RM;E;14.0
2025-01-06;KG;RM;F;9.0
2025-01-06;KG;RM;G;3.0
2025-01-06;UZ;RM;A;23.0
2025-01-06;UZ;RM;B;68.0
2025-01-06;UZ;RM;C;43.0
2025-01-06;UZ;RM;D;76.0
2025-01-06;UZ;RM;E;50.0
2025-01-06;UZ;RM;F;21.0
2025-01-06;UZ;RM;G;15.0
2025-01-08;AZ;RM;A;56.0
2025-01-08;AZ;RM;B;200.0
2025-01-08;AZ;RM;C;180.0
2025-01-08;AZ;RM;D;290.0
2025-01-08;AZ;RM;E;175.0
2025-01-08;AZ;RM;F;50.0
2025-01-08;AZ;RM;G;85.0
2025-01-08;KG;RM;A;7.0
2025-01-08;KG;RM;B;36.0
2025-01-08;KG;RM;C;29.0
2025-01-08;KG;RM;D;38.0
2025-01-08;KG;RM;E;20.0
2025-01-08;KG;RM;F;15.0
2025-01-08;KG;RM;G;9.0
2025-01-08;UZ;RM;A;50.0
2025-01-08;UZ;RM;B;146.0
2025-01-08;UZ;RM;C;148.0
2025-01-08;UZ;RM;D;234.0
2025-01-08;UZ;RM;E;140.0
2025-01-08;UZ;RM;F;54.0
2025-01-08;UZ;RM;G;67.0
2025-01-10;AZ;RM;A;38.0
2025-01-10;AZ;RM;B;193.0
2025-01-10;AZ;RM;C;158.0
2025-01-10;AZ;RM;D;285.0
2025-01-10;AZ;RM;E;195.0
2025-01-10;AZ;RM;F;67.0
2025-01-10;AZ;RM;G;67.0
2025-01-10;KG;RM;A;3.0
2025-01-10;KG;RM;B;32.0
2025-01-10;KG;RM;C;29.0
2025-01-10;KG;RM;D;31.0
